participant,topic,category,sentiment,code,cluttered,decluttered,focused
7,Tires,aesthetic,negative,not enough colors,0,0,0
7,Tires,aesthetic,negative,too many colors,0,0,0
7,Tires,aesthetic,positive,likes aesthetic,0,0,0
7,Tires,clarity,positive,easy to read,0,0,0
7,Tires,professionalism,positive,professional,0,0,0
7,Tires,aesthetic,negative,disliked aesthetic,0,0,0
7,Tires,professionalism,negative,unprofessional,0,0,0
7,Tires,aesthetic,negative,cluttered,0,0,0
7,Tires,aesthetic,negative,boring,0,0,0
7,Tires,clarity,positive,likes info,0,0,0
7,Tires,clarity,positive,clear info,0,0,0
7,Tires,clarity,positive,has purpose,0,0,0
7,Tires,clarity,negative,disliked info,0,0,0
7,Tires,clarity,negative,no purpose,0,0,0
7,Tires,clarity,negative,not enough info,0,0,0
7,Tires,clarity,negative,too much info,0,0,0
7,Tires,ignoreThis,ignoreThis,likes emphasis,0,0,0
7,Tires,ignoreThis,ignoreThis,disliked emphasis,0,0,0
7,Holiday,aesthetic,positive,likes color,0,0,0
7,Holiday,clarity,positive,clear color,0,0,0
7,Holiday,aesthetic,negative,disliked color,1,1,0
7,Holiday,aesthetic,negative,not enough colors,0,0,0
7,Holiday,aesthetic,negative,too many colors,0,0,0
7,Holiday,aesthetic,positive,likes aesthetic,0,0,0
7,Holiday,clarity,positive,easy to read,0,0,0
7,Holiday,professionalism,positive,professional,0,0,0
7,Holiday,aesthetic,negative,disliked aesthetic,1,1,0
7,Holiday,professionalism,negative,unprofessional,0,0,0
7,Holiday,aesthetic,negative,cluttered,0,0,0
7,Holiday,aesthetic,negative,boring,0,1,0
7,Holiday,clarity,positive,likes info,0,0,1
7,Holiday,clarity,positive,clear info,0,0,0
7,Holiday,clarity,positive,has purpose,0,0,1
7,Holiday,clarity,negative,disliked info,0,0,0
7,Holiday,clarity,negative,no purpose,0,0,0
7,Holiday,clarity,negative,not enough info,0,0,0
7,Holiday,clarity,negative,too much info,0,0,0
7,Holiday,ignoreThis,ignoreThis,likes emphasis,0,0,1
7,Holiday,ignoreThis,ignoreThis,disliked emphasis,0,0,0
7,Car,aesthetic,positive,likes color,0,0,0
7,Car,clarity,positive,clear color,0,0,0
7,Car,aesthetic,negative,disliked color,0,0,0
7,Car,aesthetic,negative,not enough colors,0,0,0
7,Car,aesthetic,negative,too many colors,0,0,0
7,Car,aesthetic,positive,likes aesthetic,0,0,0
7,Car,clarity,positive,easy to read,0,0,0
7,Car,professionalism,positive,professional,0,0,0
7,Car,aesthetic,negative,disliked aesthetic,1,0,0
7,Car,professionalism,negative,unprofessional,0,0,0
7,Car,aesthetic,negative,cluttered,0,0,0
7,Car,aesthetic,negative,boring,0,0,0
7,Car,clarity,positive,likes info,0,0,0
7,Car,clarity,positive,clear info,0,0,0
7,Car,clarity,positive,has purpose,0,0,0
7,Car,clarity,negative,disliked info,0,0,0
7,Car,clarity,negative,no purpose,0,0,0
7,Car,clarity,negative,not enough info,0,0,0
7,Car,clarity,negative,too much info,0,0,0
7,Car,ignoreThis,ignoreThis,likes emphasis,0,0,0
7,Car,ignoreThis,ignoreThis,disliked emphasis,0,0,0
7,Plant,aesthetic,positive,likes color,0,0,0
7,Plant,clarity,positive,clear color,0,0,0
7,Plant,aesthetic,negative,disliked color,0,0,0
7,Plant,aesthetic,negative,not enough colors,0,0,0
7,Plant,aesthetic,negative,too many colors,0,0,0
7,Plant,aesthetic,positive,likes aesthetic,0,0,0
7,Plant,clarity,positive,easy to read,0,0,0
7,Plant,professionalism,positive,professional,0,0,0
7,Plant,aesthetic,negative,disliked aesthetic,0,0,0
7,Plant,professionalism,negative,unprofessional,0,0,0
7,Plant,aesthetic,negative,cluttered,0,0,0
7,Plant,aesthetic,negative,boring,0,0,0
7,Plant,clarity,positive,likes info,0,0,0
7,Plant,clarity,positive,clear info,0,0,0
7,Plant,clarity,positive,has purpose,0,0,0
7,Plant,clarity,negative,disliked info,0,0,0
7,Plant,clarity,negative,no purpose,0,0,0
7,Plant,clarity,negative,not enough info,0,0,0
7,Plant,clarity,negative,too much info,0,0,0
7,Plant,ignoreThis,ignoreThis,likes emphasis,0,0,0
7,Plant,ignoreThis,ignoreThis,disliked emphasis,0,0,0
8,Prison,aesthetic,positive,likes color,0,0,0
8,Prison,clarity,positive,clear color,0,0,0
8,Prison,aesthetic,negative,disliked color,1,0,0
8,Prison,aesthetic,negative,not enough colors,0,0,0
8,Prison,aesthetic,negative,too many colors,0,0,0
8,Prison,aesthetic,positive,likes aesthetic,0,1,1
8,Prison,clarity,positive,easy to read,0,0,0
8,Prison,professionalism,positive,professional,0,1,1
8,Prison,aesthetic,negative,disliked aesthetic,0,0,0
8,Prison,professionalism,negative,unprofessional,0,0,0
8,Prison,aesthetic,negative,cluttered,0,0,0
8,Prison,aesthetic,negative,boring,0,0,0
8,Prison,clarity,positive,likes info,0,0,0
8,Prison,clarity,positive,clear info,0,0,0
8,Prison,clarity,positive,has purpose,0,0,0
8,Prison,clarity,negative,disliked info,1,0,0
8,Prison,clarity,negative,no purpose,0,0,0
8,Prison,clarity,negative,not enough info,0,0,0
8,Prison,clarity,negative,too much info,0,0,0
8,Prison,ignoreThis,ignoreThis,likes emphasis,0,0,1
8,Prison,ignoreThis,ignoreThis,disliked emphasis,0,0,0
8,News,aesthetic,positive,likes color,0,0,0
8,News,clarity,positive,clear color,0,0,0
8,News,aesthetic,negative,disliked color,0,0,0
8,News,aesthetic,negative,not enough colors,0,0,0
8,News,aesthetic,negative,too many colors,0,0,0
8,News,aesthetic,positive,likes aesthetic,0,1,1
8,News,clarity,positive,easy to read,0,0,0
8,News,professionalism,positive,professional,0,1,1
8,News,aesthetic,negative,disliked aesthetic,1,0,0
8,News,professionalism,negative,unprofessional,0,0,0
8,News,aesthetic,negative,cluttered,1,0,0
8,News,aesthetic,negative,boring,0,0,0
8,News,clarity,positive,likes info,1,0,1
8,News,clarity,positive,clear info,1,0,1
8,News,clarity,positive,has purpose,0,0,1
8,News,clarity,negative,disliked info,0,0,0
8,News,clarity,negative,no purpose,0,0,0
8,News,clarity,negative,not enough info,0,0,0
8,News,clarity,negative,too much info,0,0,0
8,News,ignoreThis,ignoreThis,likes emphasis,0,0,1
8,News,ignoreThis,ignoreThis,disliked emphasis,0,0,0
8,Tires,aesthetic,positive,likes color,0,0,0
8,Tires,clarity,positive,clear color,0,0,0
8,Tires,aesthetic,negative,disliked color,0,0,0
8,Tires,aesthetic,negative,not enough colors,0,0,0
8,Tires,aesthetic,negative,too many colors,0,0,0
8,Tires,aesthetic,positive,likes aesthetic,0,1,1
8,Tires,clarity,positive,easy to read,0,0,0
8,Tires,professionalism,positive,professional,0,0,0
8,Tires,aesthetic,negative,disliked aesthetic,1,1,0
8,Tires,professionalism,negative,unprofessional,0,0,0
8,Tires,aesthetic,negative,cluttered,1,0,0
8,Tires,aesthetic,negative,boring,0,0,0
8,Tires,clarity,positive,likes info,0,0,0
8,Tires,clarity,positive,clear info,0,0,0
8,Tires,clarity,positive,has purpose,0,0,0
8,Tires,clarity,negative,disliked info,0,0,0
8,Tires,clarity,negative,no purpose,0,0,0
8,Tires,clarity,negative,not enough info,0,0,0
8,Tires,clarity,negative,too much info,0,0,0
8,Tires,ignoreThis,ignoreThis,likes emphasis,0,0,1
8,Tires,ignoreThis,ignoreThis,disliked emphasis,0,0,0
8,Holiday,aesthetic,positive,likes color,0,0,0
8,Holiday,clarity,positive,clear color,0,0,0
8,Holiday,aesthetic,negative,disliked color,0,1,0
8,Holiday,aesthetic,negative,not enough colors,0,0,0
8,Holiday,aesthetic,negative,too many colors,0,0,0
8,Holiday,aesthetic,positive,likes aesthetic,0,1,1
8,Holiday,clarity,positive,easy to read,0,1,1
8,Holiday,professionalism,positive,professional,1,0,0
8,Holiday,aesthetic,negative,disliked aesthetic,1,1,0
8,Holiday,professionalism,negative,unprofessional,1,0,0
8,Holiday,aesthetic,negative,cluttered,1,0,0
8,Holiday,aesthetic,negative,boring,0,1,0
8,Holiday,clarity,positive,likes info,0,0,1
8,Holiday,clarity,positive,clear info,0,0,1
8,Holiday,clarity,positive,has purpose,0,0,0
8,Holiday,clarity,negative,disliked info,0,0,0
8,Holiday,clarity,negative,no purpose,0,0,0
8,Holiday,clarity,negative,not enough info,0,0,0
8,Holiday,clarity,negative,too much info,0,0,0
8,Holiday,ignoreThis,ignoreThis,likes emphasis,0,0,1
8,Holiday,ignoreThis,ignoreThis,disliked emphasis,0,0,0
8,Car,aesthetic,positive,likes color,0,0,1
8,Car,clarity,positive,clear color,0,0,0
8,Car,aesthetic,negative,disliked color,1,0,0
8,Car,aesthetic,negative,not enough colors,0,0,0
8,Car,aesthetic,negative,too many colors,0,0,0
8,Car,aesthetic,positive,likes aesthetic,0,1,1
8,Car,clarity,positive,easy to read,0,0,0
8,Car,professionalism,positive,professional,1,1,0
8,Car,aesthetic,negative,disliked aesthetic,1,0,0
8,Car,professionalism,negative,unprofessional,1,0,0
8,Car,aesthetic,negative,cluttered,0,0,0
8,Car,aesthetic,negative,boring,0,0,0
8,Car,clarity,positive,likes info,0,0,1
8,Car,clarity,positive,clear info,0,0,0
8,Car,clarity,positive,has purpose,0,0,1
8,Car,clarity,negative,disliked info,0,0,0
8,Car,clarity,negative,no purpose,0,0,0
8,Car,clarity,negative,not enough info,0,0,0
8,Car,clarity,negative,too much info,0,0,0
8,Car,ignoreThis,ignoreThis,likes emphasis,0,0,0
8,Car,ignoreThis,ignoreThis,disliked emphasis,0,0,0
8,Plant,aesthetic,positive,likes color,0,0,0
8,Plant,clarity,positive,clear color,0,0,0
8,Plant,aesthetic,negative,disliked color,0,0,0
8,Plant,aesthetic,negative,not enough colors,0,0,0
8,Plant,aesthetic,negative,too many colors,0,0,0
8,Plant,aesthetic,positive,likes aesthetic,0,0,0
8,Plant,clarity,positive,easy to read,0,0,0
8,Plant,professionalism,positive,professional,0,0,0
8,Plant,aesthetic,negative,disliked aesthetic,0,0,0
8,Plant,professionalism,negative,unprofessional,0,0,0
8,Plant,aesthetic,negative,cluttered,0,0,0
8,Plant,aesthetic,negative,boring,0,0,0
8,Plant,clarity,positive,likes info,0,0,0
8,Plant,clarity,positive,clear info,0,0,0
8,Plant,clarity,positive,has purpose,0,0,0
8,Plant,clarity,negative,disliked info,0,0,0
8,Plant,clarity,negative,no purpose,0,0,0
8,Plant,clarity,negative,not enough info,0,0,0
8,Plant,clarity,negative,too much info,0,0,0
8,Plant,ignoreThis,ignoreThis,likes emphasis,0,0,0
8,Plant,ignoreThis,ignoreThis,disliked emphasis,0,0,0
9,Prison,aesthetic,positive,likes color,0,0,0
9,Prison,clarity,positive,clear color,0,0,0
9,Prison,aesthetic,negative,disliked color,0,0,0
9,Prison,aesthetic,negative,not enough colors,0,0,0
9,Prison,aesthetic,negative,too many colors,0,0,0
9,Prison,aesthetic,positive,likes aesthetic,0,1,1
9,Prison,clarity,positive,easy to read,0,1,1
9,Prison,professionalism,positive,professional,0,0,1
9,Prison,aesthetic,negative,disliked aesthetic,1,0,1
9,Prison,professionalism,negative,unprofessional,0,0,1
9,Prison,aesthetic,negative,cluttered,1,0,1
9,Prison,aesthetic,negative,boring,0,0,0
9,Prison,clarity,positive,likes info,0,0,0
9,Prison,clarity,positive,clear info,0,0,0
9,Prison,clarity,positive,has purpose,0,0,0
9,Prison,clarity,negative,disliked info,0,0,1
9,Prison,clarity,negative,no purpose,0,0,0
9,Prison,clarity,negative,not enough info,0,0,0
9,Prison,clarity,negative,too much info,0,0,0
9,Prison,ignoreThis,ignoreThis,likes emphasis,0,0,0
9,Prison,ignoreThis,ignoreThis,disliked emphasis,0,0,0
9,News,aesthetic,positive,likes color,0,0,0
9,News,clarity,positive,clear color,0,0,0
9,News,aesthetic,negative,disliked color,0,0,0
9,News,aesthetic,negative,not enough colors,0,0,0
9,News,aesthetic,negative,too many colors,0,0,0
9,News,aesthetic,positive,likes aesthetic,0,1,1
9,News,clarity,positive,easy to read,0,1,1
9,News,professionalism,positive,professional,1,0,0
9,News,aesthetic,negative,disliked aesthetic,1,0,0
9,News,professionalism,negative,unprofessional,1,0,0
9,News,aesthetic,negative,cluttered,0,0,0
9,News,aesthetic,negative,boring,0,0,0
9,News,clarity,positive,likes info,0,0,1
9,News,clarity,positive,clear info,0,0,0
9,News,clarity,positive,has purpose,0,0,1
9,News,clarity,negative,disliked info,0,0,0
9,News,clarity,negative,no purpose,0,0,0
9,News,clarity,negative,not enough info,0,0,0
9,News,clarity,negative,too much info,0,0,0
9,News,ignoreThis,ignoreThis,likes emphasis,0,0,0
9,News,ignoreThis,ignoreThis,disliked emphasis,0,0,0
9,Tires,aesthetic,positive,likes color,0,0,0
9,Tires,clarity,positive,clear color,0,0,0
9,Tires,aesthetic,negative,disliked color,0,0,0
9,Tires,aesthetic,negative,not enough colors,0,0,0
9,Tires,aesthetic,negative,too many colors,0,0,0
9,Tires,aesthetic,positive,likes aesthetic,0,1,1
9,Tires,clarity,positive,easy to read,0,1,0
9,Tires,professionalism,positive,professional,1,0,0
9,Tires,aesthetic,negative,disliked aesthetic,1,1,1
9,Tires,professionalism,negative,unprofessional,1,0,0
9,Tires,aesthetic,negative,cluttered,0,0,0
9,Tires,aesthetic,negative,boring,0,1,0
9,Tires,clarity,positive,likes info,0,0,1
9,Tires,clarity,positive,clear info,0,0,0
9,Tires,clarity,positive,has purpose,0,0,0
9,Tires,clarity,negative,disliked info,0,0,0
9,Tires,clarity,negative,no purpose,0,0,0
9,Tires,clarity,negative,not enough info,0,0,0
9,Tires,clarity,negative,too much info,0,0,0
9,Tires,ignoreThis,ignoreThis,likes emphasis,0,0,0
9,Tires,ignoreThis,ignoreThis,disliked emphasis,0,0,0
9,Holiday,aesthetic,positive,likes color,0,0,1
9,Holiday,clarity,positive,clear color,0,0,0
9,Holiday,aesthetic,negative,disliked color,0,0,1
9,Holiday,aesthetic,negative,not enough colors,0,0,0
9,Holiday,aesthetic,negative,too many colors,0,0,0
9,Holiday,aesthetic,positive,likes aesthetic,0,1,1
9,Holiday,clarity,positive,easy to read,0,1,1
9,Holiday,professionalism,positive,professional,1,0,0
9,Holiday,aesthetic,negative,disliked aesthetic,1,0,0
9,Holiday,professionalism,negative,unprofessional,1,0,0
9,Holiday,aesthetic,negative,cluttered,0,0,0
9,Holiday,aesthetic,negative,boring,0,0,0
9,Holiday,clarity,positive,likes info,0,0,1
9,Holiday,clarity,positive,clear info,0,0,0
9,Holiday,clarity,positive,has purpose,0,0,0
9,Holiday,clarity,negative,disliked info,0,0,1
9,Holiday,clarity,negative,no purpose,0,0,0
9,Holiday,clarity,negative,not enough info,0,0,0
9,Holiday,clarity,negative,too much info,0,0,1
9,Holiday,ignoreThis,ignoreThis,likes emphasis,0,0,0
9,Holiday,ignoreThis,ignoreThis,disliked emphasis,0,0,0
9,Car,aesthetic,positive,likes color,0,0,1
9,Car,clarity,positive,clear color,0,0,0
9,Car,aesthetic,negative,disliked color,1,0,0
9,Car,aesthetic,negative,not enough colors,0,0,0
9,Car,aesthetic,negative,too many colors,0,0,0
9,Car,aesthetic,positive,likes aesthetic,0,1,1
9,Car,clarity,positive,easy to read,0,1,1
9,Car,professionalism,positive,professional,0,0,0
9,Car,aesthetic,negative,disliked aesthetic,1,1,0
9,Car,professionalism,negative,unprofessional,0,0,0
9,Car,aesthetic,negative,cluttered,1,0,0
9,Car,aesthetic,negative,boring,0,1,0
9,Car,clarity,positive,likes info,0,0,1
9,Car,clarity,positive,clear info,0,0,0
9,Car,clarity,positive,has purpose,0,0,0
9,Car,clarity,negative,disliked info,0,0,1
9,Car,clarity,negative,no purpose,0,0,0
9,Car,clarity,negative,not enough info,0,0,0
9,Car,clarity,negative,too much info,0,0,1
9,Car,ignoreThis,ignoreThis,likes emphasis,0,0,0
9,Car,ignoreThis,ignoreThis,disliked emphasis,0,0,0
9,Plant,aesthetic,positive,likes color,0,0,0
9,Plant,clarity,positive,clear color,0,0,0
9,Plant,aesthetic,negative,disliked color,0,0,0
9,Plant,aesthetic,negative,not enough colors,0,0,0
9,Plant,aesthetic,negative,too many colors,0,0,0
9,Plant,aesthetic,positive,likes aesthetic,0,0,0
9,Plant,clarity,positive,easy to read,0,0,0
9,Plant,professionalism,positive,professional,0,0,0
9,Plant,aesthetic,negative,disliked aesthetic,0,0,0
9,Plant,professionalism,negative,unprofessional,0,0,0
9,Plant,aesthetic,negative,cluttered,0,0,0
9,Plant,aesthetic,negative,boring,0,0,0
9,Plant,clarity,positive,likes info,0,0,0
9,Plant,clarity,positive,clear info,0,0,0
9,Plant,clarity,positive,has purpose,0,0,0
9,Plant,clarity,negative,disliked info,0,0,0
9,Plant,clarity,negative,no purpose,0,0,0
9,Plant,clarity,negative,not enough info,0,0,0
9,Plant,clarity,negative,too much info,0,0,0
9,Plant,ignoreThis,ignoreThis,likes emphasis,0,0,0
9,Plant,ignoreThis,ignoreThis,disliked emphasis,0,0,0
10,Prison,aesthetic,positive,likes color,0,0,0
10,Prison,clarity,positive,clear color,0,0,0
10,Prison,aesthetic,negative,disliked color,0,0,0
10,Prison,aesthetic,negative,not enough colors,0,0,0
10,Prison,aesthetic,negative,too many colors,0,0,0
10,Prison,aesthetic,positive,likes aesthetic,0,1,1
10,Prison,clarity,positive,easy to read,0,1,1
10,Prison,professionalism,positive,professional,0,0,0
10,Prison,aesthetic,negative,disliked aesthetic,1,0,0
10,Prison,professionalism,negative,unprofessional,0,0,0
10,Prison,aesthetic,negative,cluttered,1,0,0
10,Prison,aesthetic,negative,boring,0,0,0
10,Prison,clarity,positive,likes info,0,0,0
10,Prison,clarity,positive,clear info,0,0,0
10,Prison,clarity,positive,has purpose,0,0,0
10,Prison,clarity,negative,disliked info,0,0,0
10,Prison,clarity,negative,no purpose,0,0,0
10,Prison,clarity,negative,not enough info,0,0,0
10,Prison,clarity,negative,too much info,0,0,0
10,Prison,ignoreThis,ignoreThis,likes emphasis,0,0,0
10,Prison,ignoreThis,ignoreThis,disliked emphasis,0,0,1
10,News,aesthetic,positive,likes color,0,0,0
10,News,clarity,positive,clear color,0,0,0
10,News,aesthetic,negative,disliked color,0,0,0
10,News,aesthetic,negative,not enough colors,0,0,0
10,News,aesthetic,negative,too many colors,0,0,0
10,News,aesthetic,positive,likes aesthetic,0,0,1
10,News,clarity,positive,easy to read,0,0,1
10,News,professionalism,positive,professional,0,0,0
10,News,aesthetic,negative,disliked aesthetic,1,0,0
10,News,professionalism,negative,unprofessional,0,0,0
10,News,aesthetic,negative,cluttered,1,0,0
10,News,aesthetic,negative,boring,0,0,0
10,News,clarity,positive,likes info,0,0,1
10,News,clarity,positive,clear info,0,0,0
10,News,clarity,positive,has purpose,0,0,1
10,News,clarity,negative,disliked info,0,1,0
10,News,clarity,negative,no purpose,0,1,0
10,News,clarity,negative,not enough info,0,0,0
10,News,clarity,negative,too much info,0,0,0
10,News,ignoreThis,ignoreThis,likes emphasis,0,0,1
10,News,ignoreThis,ignoreThis,disliked emphasis,0,0,0
10,Tires,aesthetic,positive,likes color,0,0,0
10,Tires,clarity,positive,clear color,0,0,0
10,Tires,aesthetic,negative,disliked color,0,0,0
10,Tires,aesthetic,negative,not enough colors,0,0,0
10,Tires,aesthetic,negative,too many colors,0,0,0
10,Tires,aesthetic,positive,likes aesthetic,0,0,1
10,Tires,clarity,positive,easy to read,0,0,1
10,Tires,professionalism,positive,professional,0,0,0
10,Tires,aesthetic,negative,disliked aesthetic,1,0,0
10,Tires,professionalism,negative,unprofessional,0,0,0
10,Tires,aesthetic,negative,cluttered,1,0,0
10,Tires,aesthetic,negative,boring,0,0,0
10,Tires,clarity,positive,likes info,0,0,1
10,Tires,clarity,positive,clear info,0,0,1
10,Tires,clarity,positive,has purpose,0,0,0
10,Tires,clarity,negative,disliked info,0,0,0
10,Tires,clarity,negative,no purpose,0,0,0
